,user_id,rating_x,rating_y
73,74,3.7903225806451615,62
74,75,3.4846625766871164,163
75,76,3.614678899082569,109
76,77,3.421875,64
77,78,3.4324324324324325,74
78,79,4.121951219512195,123
79,80,2.65625,64
80,81,3.51,100
81,82,4.052631578947368,133
82,83,4.621052631578947,95
83,84,3.36046511627907,86
84,85,3.8947368421052633,114
85,86,3.757142857142857,70
86,87,3.307017543859649,114
87,88,3.2734375,128
88,89,3.6912751677852347,149
89,90,3.925233644859813,107
90,91,2.7419354838709675,62
91,92,3.613861386138614,101
92,93,3.865546218487395,119
93,94,2.912280701754386,57
94,95,3.977272727272727,132
95,96,3.53781512605042,119
96,97,3.563106796116505,103
97,98,3.875,96
98,99,3.104651162790698,86
99,100,3.4125,80
100,101,3.93859649122807,114
101,102,3.5657894736842106,76
102,103,3.4953271028037385,107
103,104,3.4471544715447155,123
104,105,3.905511811023622,127
105,106,3.0985915492957745,71
106,107,3.16260162601626,123
107,108,3.625,104
108,109,3.787878787878788,132
109,110,3.323529411764706,68
110,111,3.8671875,128
111,112,4.116504854368932,103
112,113,3.980952380952381,105
113,114,3.611940298507463,67
114,115,3.6470588235294117,85
115,116,3.9776119402985075,134
116,117,3.767857142857143,56
117,118,3.1327433628318584,113
118,119,4.372262773722627,137
119,120,4.285714285714286,77
120,121,3.3451327433628317,113
121,122,3.197802197802198,91
122,123,3.9716981132075473,106
123,124,3.7890625,128
124,125,4.027522935779817,109
125,126,3.6862745098039214,102
126,127,4.264150943396227,106
127,128,3.830188679245283,106
128,129,3.989795918367347,98
129,130,3.7916666666666665,120
130,131,2.914285714285714,70
131,132,3.8125,96
132,133,3.8931297709923665,131
133,134,4.054347826086956,92
134,135,3.736842105263158,114
135,136,4.074468085106383,94
136,137,3.7787610619469025,113
137,138,4.257425742574258,101
138,139,3.75,96
139,140,3.66412213740458,131
140,141,4.114583333333333,96
141,142,4.245454545454545,110
142,143,3.6037735849056602,159
143,144,3.760869565217391,92
144,145,3.4076433121019107,157
145,146,3.5972222222222223,144
146,147,3.4625,80
147,148,3.6492537313432836,134
148,149,4.110091743119266,109
149,150,4.372340425531915,94
150,151,3.6979166666666665,96
151,152,3.795918367346939,98
152,153,3.0,149
153,154,3.843137254901961,102
154,155,3.123076923076923,65
155,156,4.010416666666667,96
156,157,4.023529411764706,85
157,158,3.9324324324324325,148
158,159,3.4857142857142858,70
159,160,3.7037037037037037,81
160,161,3.4086021505376345,93
161,162,3.4177215189873418,79
162,163,3.793103448275862,116
163,164,3.801470588235294,136
164,165,3.4711538461538463,104
165,166,3.9537037037037037,108
166,167,3.5981308411214954,107
167,168,3.905263157894737,95
168,169,4.2,110
169,170,3.3130434782608695,115
170,171,4.0588235294117645,85
171,172,4.0588235294117645,102
172,173,3.460227272727273,176
173,174,3.8448275862068964,116
174,175,3.8627450980392157,102
175,176,3.8823529411764706,68
176,177,3.73,100
177,178,3.838150289017341,173
178,179,3.4130434782608696,138
179,180,3.5585585585585586,111
180,181,3.3738317757009346,107
181,182,4.1415094339622645,106
182,183,3.6,110
183,184,4.185567010309279,97
184,185,4.038834951456311,103
185,186,3.663793103448276,116
186,187,4.216494845360825,97
187,188,3.1946902654867255,113
188,189,4.123595505617978,89
189,190,4.224719101123595,89
190,191,3.956043956043956,91
191,192,4.333333333333333,111
192,193,3.504,125
193,194,4.0,119
194,195,2.9365079365079363,126
195,196,3.8849557522123894,113
196,197,3.9298245614035086,57
197,198,3.6,80
198,199,3.5779816513761467,109
199,200,3.961904761904762,105
200,201,3.966666666666667,90
201,202,3.926829268292683,164
202,203,3.325,120
203,204,3.8306451612903225,124
204,205,3.6634615384615383,104
205,206,4.296610169491525,118
206,207,3.393103448275862,145
207,208,3.2131147540983607,122
208,209,3.7142857142857144,147
209,210,4.422535211267606,71
210,211,4.029411764705882,102
211,212,3.693877551020408,98
212,213,3.3405797101449277,138
213,214,3.8292682926829267,82
214,215,3.6792452830188678,159
215,216,3.4239130434782608,92
216,217,3.9,130
217,218,3.8142857142857145,140
218,219,3.9008264462809916,121
219,220,3.3955223880597014,134
220,221,3.541284403669725,109
221,222,3.53781512605042,119
222,223,3.905982905982906,117
223,224,4.065040650406504,123
224,225,4.230769230769231,78
225,226,3.6564885496183206,131
226,227,3.9761904761904763,84
227,228,3.9133858267716537,127
228,229,3.6984126984126986,126
229,230,3.6993865030674846,163
230,231,3.216494845360825,97
231,232,3.909090909090909,132
232,233,3.5594405594405596,143
233,234,3.75,112
234,235,2.811320754716981,106
235,236,4.247524752475248,101
236,237,3.7851239669421486,121
237,238,3.672727272727273,55
238,239,3.8482142857142856,112
239,240,4.4,85
240,241,3.6666666666666665,96
241,242,3.7154471544715446,123
242,243,3.219298245614035,114
243,244,3.23841059602649,151
244,245,3.7452830188679247,106
245,246,3.4140625,128
246,247,3.8734177215189876,158
247,248,3.8552631578947367,152
248,249,3.9611650485436893,103
249,250,4.211538461538462,104
250,251,4.326241134751773,141
251,252,3.5196850393700787,127
252,253,3.680327868852459,122
253,254,3.4035087719298245,114
254,255,4.074468085106383,94
255,256,3.658385093167702,161
256,257,3.4842105263157896,95
257,258,3.965217391304348,115
258,259,4.123809523809523,105
259,260,3.7111111111111112,45
260,261,3.5238095238095237,105
261,262,3.707317073170732,123
262,263,4.150793650793651,126
263,264,3.663157894736842,95
264,265,3.588235294117647,102
265,266,3.6486486486486487,111
266,267,3.5675675675675675,111
267,268,4.647540983606557,122
268,269,3.6826923076923075,104
269,270,3.656862745098039,102
270,271,3.89247311827957,93
271,272,3.925373134328358,134
272,273,4.1234567901234565,81
273,274,4.6875,176
274,275,3.952,125
275,276,3.5348837209302326,129
276,277,3.8677685950413223,121
277,278,3.6320754716981134,106
278,279,3.7966101694915255,118
279,280,3.5615384615384613,130
280,281,3.9693877551020407,98
281,282,3.7466666666666666,150
282,283,3.607142857142857,112
283,284,4.028368794326241,141
284,285,3.7346938775510203,98
285,286,3.1,110
286,287,4.55,100
287,288,3.712871287128713,101
288,289,4.753731343283582,134
289,290,4.160583941605839,137
290,291,3.47244094488189,127
291,292,3.4086021505376345,93
292,293,3.463917525773196,97
293,294,3.653225806451613,124
294,295,3.4375,112
295,296,3.4134615384615383,104
296,297,3.9047619047619047,84
297,298,4.0,104
298,299,3.4457831325301207,83
299,300,3.514705882352941,68
300,301,3.730769230769231,104
301,302,4.490566037735849,53
302,303,3.959016393442623,122
303,304,3.370967741935484,62
304,305,3.888888888888889,90
305,306,2.7762237762237763,143
306,307,3.503267973856209,153
307,308,3.3255813953488373,86
308,309,3.4705882352941178,102
309,310,4.538461538461538,130
310,311,3.046875,128
311,312,4.4222222222222225,90
312,313,3.8556701030927836,97
313,314,3.5901639344262297,183
314,315,3.912,125
315,316,3.971014492753623,69
316,317,3.9278350515463916,97
317,318,3.978021978021978,91
318,319,3.8797468354430378,158
319,320,4.267175572519084,131
320,321,3.8553459119496853,159
321,322,3.5514018691588785,107
322,323,3.911111111111111,135
323,324,3.9735099337748343,151
324,325,3.6893939393939394,132
325,326,3.9158878504672896,107
326,327,3.772277227722772,101
327,328,3.6732673267326734,101
328,329,3.7941176470588234,136
329,330,3.6206896551724137,87
330,331,3.606382978723404,94
331,332,3.4672131147540983,122
332,333,4.306666666666667,75
333,334,2.8461538461538463,104
334,335,3.602836879432624,141
335,336,4.488372093023256,129
336,337,4.033333333333333,90
337,338,3.8774193548387097,155
338,339,3.9565217391304346,92
339,340,3.193548387096774,93
340,341,3.7044025157232703,159
341,342,3.6971830985915495,142
342,343,4.024242424242424,165
343,344,4.17,100
344,345,3.42,150
345,346,3.6923076923076925,143
346,347,3.3152173913043477,92
347,348,3.6666666666666665,93
348,349,3.8716216216216215,148
349,350,3.489130434782609,92
350,351,3.721311475409836,122
351,352,3.893617021276596,141
352,353,4.195876288659794,97
353,354,3.392156862745098,51
354,355,3.8225806451612905,62
355,356,4.099236641221374,131
356,357,4.148514851485149,101
357,358,3.900763358778626,131
358,359,3.5670103092783507,97
359,360,3.0875912408759123,137
360,361,3.6260162601626016,123
361,362,3.4630872483221475,149
362,363,2.9754601226993866,163
363,364,3.0533333333333332,75
364,365,4.390243902439025,123
365,366,3.3379310344827586,145
366,367,3.7203389830508473,118
367,368,3.1235955056179776,178
368,369,4.112676056338028,71
369,370,3.9375,128
370,371,3.5514018691588785,107
371,372,3.372093023255814,129
372,373,4.217391304347826,92
373,374,3.289473684210526,114
374,375,3.761904761904762,126
375,376,3.8472222222222223,144
376,377,4.062068965517241,145
377,378,3.7058823529411766,119
378,379,3.990740740740741,108
379,380,3.2804878048780486,82
380,381,4.172839506172839,162
381,382,3.75,80
382,383,4.102564102564102,117
383,384,4.035398230088496,113
384,385,3.8951612903225805,124
385,386,3.457627118644068,59
386,387,3.2635135135135136,148
387,388,3.6728971962616823,107
388,389,4.253623188405797,138
389,390,3.574074074074074,108
390,391,4.116279069767442,86
391,392,3.9454545454545453,110
392,393,3.9076923076923076,130
393,394,3.65,120
394,395,3.6136363636363638,132
395,396,3.2313432835820897,134
396,397,4.009708737864078,103
397,398,3.9844961240310077,129
398,399,3.7475728155339807,103
399,400,3.58273381294964,139
400,401,3.8588235294117648,85
401,402,4.147540983606557,122
402,403,4.0503597122302155,139
403,404,4.096774193548387,93
404,405,3.4152542372881354,118
405,406,3.556603773584906,106
406,407,3.050632911392405,158
407,408,4.3076923076923075,91
408,409,3.2857142857142856,133
409,410,3.489795918367347,98
410,411,3.6,65
411,412,4.0894308943089435,123
412,413,3.564516129032258,124
413,414,3.5283018867924527,106
414,415,3.471264367816092,87
415,416,3.3488372093023258,129
416,417,4.114035087719298,114
417,418,3.6,50
418,419,3.8583333333333334,120
419,420,2.9130434782608696,138
420,421,3.90625,128
421,422,4.046511627906977,129
422,423,3.5652173913043477,92
423,424,3.175,160
424,425,4.03921568627451,153
425,426,3.605839416058394,137
426,427,3.6576576576576576,111
427,428,3.978494623655914,93
428,429,3.3306451612903225,124
429,430,3.981132075471698,159
430,431,3.5161290322580645,124
431,432,3.4214876033057853,121
432,433,3.941860465116279,86
433,434,3.770642201834862,109
434,435,3.735632183908046,87
435,436,3.26,100
436,437,3.128712871287129,101
437,438,3.4444444444444446,90
438,439,3.292817679558011,181
439,440,3.282442748091603,131
440,441,3.9398496240601504,133
441,442,3.506172839506173,81
442,443,3.7553956834532376,139
443,444,3.2717391304347827,92
444,445,3.7363636363636363,110
445,446,4.134146341463414,164
446,447,3.9310344827586206,145
447,448,3.663551401869159,107
448,449,4.142857142857143,77
449,450,3.4152542372881354,118
450,451,4.155038759689923,129
451,452,3.7517241379310344,145
452,453,3.76271186440678,118
453,454,4.0144927536231885,138
454,455,4.378378378378378,111
455,456,3.140625,128
456,457,4.2924528301886795,106
457,458,3.4049586776859506,121
458,459,3.6747967479674797,123
459,460,4.406779661016949,118
460,461,3.890322580645161,155
461,462,3.984732824427481,131
462,463,3.3450704225352115,142
463,464,4.327868852459017,61
464,465,4.130434782608695,92
465,466,3.992424242424242,132
466,467,3.2313432835820897,134
467,468,3.5121951219512195,123
468,469,3.72972972972973,111
469,470,3.2058823529411766,102
470,471,3.5652173913043477,115
471,472,4.116666666666666,120
472,473,3.1785714285714284,112
473,474,3.8807339449541285,109
474,475,3.7758620689655173,116
475,476,4.0062893081761,159
476,477,4.384615384615385,104
477,478,4.0,96
478,479,4.06015037593985,133
479,480,3.5729166666666665,96
480,481,4.254901960784314,102
481,482,4.6,85
482,483,3.84251968503937,127
483,484,3.748031496062992,127
484,485,4.069565217391304,115
485,486,3.73972602739726,73
486,487,4.125,136
487,488,3.9022556390977443,133
488,489,3.9035087719298245,114
489,490,3.5985401459854014,137
490,491,3.6375838926174495,149
491,492,3.191011235955056,89
492,493,3.9022556390977443,133
493,494,3.6044776119402986,134
494,495,4.29126213592233,103
495,496,4.4326923076923075,104
496,497,3.762376237623762,101
497,498,4.111111111111111,117
498,499,3.5153846153846153,130
499,500,4.0754716981132075,106
500,501,3.627659574468085,94
501,502,3.565891472868217,129
502,503,4.209090909090909,110
503,504,3.8514851485148514,101
504,505,3.824561403508772,114
505,506,3.302752293577982,109
506,507,3.643478260869565,115
507,508,4.04,100
508,509,3.6542056074766354,107
509,510,3.3675213675213675,117
510,511,3.463157894736842,95
511,512,3.6906474820143886,139
512,513,3.900621118012422,161
513,514,3.431578947368421,95
514,515,4.352941176470588,68
515,516,3.7280701754385963,114
516,517,4.128712871287129,101
517,518,4.310344827586207,87
518,519,3.2551724137931033,145
519,520,3.3893129770992365,131
520,521,3.89247311827957,93
521,522,3.642857142857143,98
522,523,3.439655172413793,116
523,524,3.688679245283019,106
524,525,3.9058823529411764,85
525,526,3.803030303030303,132
526,527,4.359550561797753,89
527,528,3.8870967741935485,124
528,529,3.81021897810219,137
529,530,3.9292035398230087,113
530,531,4.266666666666667,120
531,532,3.907563025210084,119
532,533,3.5306122448979593,98
533,534,3.5166666666666666,120
534,535,4.405172413793103,116
535,536,3.832,125
536,537,3.63768115942029,138
537,538,3.315315315315315,111
538,539,3.946236559139785,93
539,540,4.2,135
540,541,4.190082644628099,121
541,542,3.632,125
542,543,4.333333333333333,108
543,544,4.048780487804878,82
544,545,4.353658536585366,82
545,546,4.017543859649122,114
546,547,3.645669291338583,127
547,548,3.797979797979798,99
548,549,4.127906976744186,86
549,550,3.536764705882353,136
550,551,3.405940594059406,101
551,552,3.9473684210526314,95
552,553,3.520661157024793,121
553,554,3.3455882352941178,136
554,555,3.7547169811320753,106
555,556,3.8969072164948453,97
556,557,4.330985915492958,142
557,558,3.8256880733944953,109
558,559,4.041379310344827,145
559,560,3.3904761904761904,105
560,561,4.224719101123595,89
561,562,4.073170731707317,82
562,563,4.034883720930233,86
563,564,3.4545454545454546,132
564,565,3.9069767441860463,86
565,566,4.349206349206349,126
566,567,3.335664335664336,143
567,568,4.123287671232877,146
568,569,3.9727272727272727,110
569,570,3.925925925925926,108
570,571,3.696296296296296,135
571,572,3.8105263157894735,95
572,573,3.507142857142857,140
573,574,3.8686131386861313,137
574,575,3.7243589743589745,156
575,576,4.09433962264151,106
576,577,3.5167785234899327,149
577,578,3.872340425531915,141
578,579,3.717171717171717,99
579,580,3.1379310344827585,87
580,581,3.463768115942029,69
581,582,3.745614035087719,114
582,583,3.752212389380531,113
583,584,3.8411214953271027,107
584,585,3.4166666666666665,108
585,586,4.252336448598131,107
586,587,4.258064516129032,93
587,588,3.618279569892473,186
588,589,3.3905325443786984,169
589,590,3.1555555555555554,90
590,591,3.19205298013245,151
591,592,3.5826771653543306,127
592,593,3.412280701754386,114
593,594,3.532710280373832,107
594,595,3.616822429906542,107
595,596,3.3958333333333335,96
596,597,4.333333333333333,132
597,598,4.188118811881188,101
598,599,3.7735849056603774,106
599,600,3.9732142857142856,112
600,601,3.2941176470588234,85
601,602,4.457142857142857,140
602,603,3.811320754716981,106
603,604,4.079545454545454,88
604,605,3.4903846153846154,104
605,606,3.8835616438356166,146
606,607,3.5,108
607,608,3.6666666666666665,114
608,609,3.201492537313433,134
609,610,3.2184873949579833,119
610,611,3.522727272727273,132
611,612,3.9140625,128
612,613,4.132231404958677,121
613,614,3.319327731092437,119
614,615,3.951388888888889,144
615,616,3.543103448275862,116
616,617,3.5625,112
617,618,3.3453237410071943,139
618,619,3.652173913043478,115
619,620,3.830357142857143,112
620,621,3.0495049504950495,101
621,622,4.036585365853658,82
622,623,4.1923076923076925,104
623,624,3.3716216216216215,148
624,625,3.5,118
625,626,3.3047619047619046,105
626,627,3.9770114942528734,87
627,628,4.3125,112
628,629,4.153153153153153,111
629,630,3.8551724137931034,145
630,631,3.5597014925373136,134
631,632,3.6145833333333335,96
632,633,3.640845070422535,142
633,634,4.171717171717172,99
634,635,3.9237288135593222,118
635,636,4.3247863247863245,117
636,637,3.621359223300971,103
637,638,3.8230088495575223,113
638,639,3.8207547169811322,106
639,640,3.9615384615384617,104
640,641,3.5871559633027523,109
641,642,3.629032258064516,124
642,643,3.5041322314049586,121
643,644,3.688679245283019,106
644,645,3.6481481481481484,108
645,646,3.7338709677419355,124
646,647,3.5737704918032787,122
647,648,3.3384615384615386,130
648,649,3.96,50
649,650,4.346534653465347,101
650,651,3.9074074074074074,54
651,652,3.6147540983606556,122
652,653,3.268292682926829,123
653,654,4.5,84
654,655,3.6016949152542375,118
655,656,3.9618320610687023,131
656,657,3.5208333333333335,144
657,658,3.904255319148936,94
658,659,3.5310344827586206,145
659,660,4.053030303030303,132
660,661,4.377358490566038,106
661,662,4.008695652173913,115
662,663,3.566666666666667,150
663,664,3.762376237623762,101
664,665,3.8,95
665,666,3.360655737704918,61
666,667,3.1777777777777776,90
667,668,3.8556701030927836,97
668,669,3.2928571428571427,140
669,670,3.754385964912281,114
670,671,3.8623853211009176,109
671,672,3.6041666666666665,144
672,673,3.0082644628099175,121
673,674,4.009174311926605,109
674,675,4.203703703703703,108
675,676,4.076335877862595,131
676,677,3.5398230088495577,113
677,678,3.05607476635514,107
678,679,3.980952380952381,105
679,680,3.5904761904761906,105
680,681,3.7830188679245285,106
681,682,3.5714285714285716,105
682,683,3.5347222222222223,144
683,684,3.953125,128
684,685,3.669491525423729,118
685,686,4.038461538461538,104
686,687,4.108108108108108,111
687,688,4.245614035087719,114
688,689,3.4608695652173913,115
689,690,3.409090909090909,132
690,691,4.772151898734177,79
691,692,4.051546391752577,97
692,693,4.0964912280701755,114
693,694,4.2781954887218046,133
694,695,3.8372093023255816,129
695,696,3.8152173913043477,92
696,697,3.777027027027027,148
697,698,3.717948717948718,117
698,699,3.4339622641509435,106
699,700,4.034090909090909,88
700,701,3.963768115942029,138
701,702,3.509433962264151,53
702,703,3.934959349593496,123
703,704,3.6626506024096384,83
704,705,4.0,84
705,706,3.637037037037037,135
706,707,3.5157894736842104,95
707,708,3.411111111111111,90
708,709,3.763157894736842,114
709,710,3.2734375,128
710,711,3.692982456140351,114
711,712,4.630872483221476,149
712,713,3.6666666666666665,96
713,714,3.009433962264151,106
714,715,3.5422535211267605,142
715,716,4.303921568627451,102
716,717,3.801470588235294,136
717,718,4.020618556701031,97
718,719,3.5,106
719,720,3.8762886597938144,97
720,721,3.526315789473684,76
721,722,3.764044943820225,89
722,723,3.5306122448979593,98
723,724,3.9245283018867925,106
724,725,3.842696629213483,178
725,726,3.581081081081081,148
726,727,3.6448598130841123,107
727,728,3.013157894736842,152
728,729,3.3846153846153846,78
729,730,3.175925925925926,108
730,731,3.5315315315315314,111
731,732,3.769230769230769,143
732,733,3.25,80
733,734,4.336842105263158,95
734,735,3.9323308270676693,133
735,736,3.96875,160
736,737,3.66,100
737,738,3.7232142857142856,112
738,739,4.380597014925373,134
739,740,3.594059405940594,101
740,741,3.8552631578947367,76
741,742,4.32,125
742,743,3.9622641509433962,106
743,744,3.6203703703703702,108
744,745,3.6043165467625897,139
745,746,4.0576923076923075,104
746,747,3.802325581395349,86
747,748,4.206611570247934,121
748,749,3.533333333333333,105
749,750,3.7016129032258065,124
750,751,3.230088495575221,113
751,752,3.526315789473684,133
752,753,3.2061855670103094,97
753,754,3.858490566037736,106
754,755,3.6942148760330578,121
755,756,3.689075630252101,119
756,757,3.4245283018867925,106
757,758,4.036363636363636,110
758,759,3.6825396825396823,126
759,760,4.144329896907217,97
760,761,3.5434782608695654,92
761,762,3.7672955974842766,159
762,763,3.4918032786885247,122
763,764,4.426829268292683,82
764,765,3.72972972972973,111
765,766,3.87248322147651,149
766,767,3.7916666666666665,144
767,768,3.3389830508474576,118
768,769,4.2101449275362315,138
769,770,3.8625954198473282,131
770,771,3.294642857142857,112
771,772,3.593984962406015,133
772,773,3.9367088607594938,79
773,774,4.111111111111111,135
774,775,3.7613636363636362,88
775,776,3.774774774774775,111
776,777,3.5137614678899083,109
777,778,3.9793103448275864,145
778,779,3.849056603773585,106
779,780,3.495798319327731,119
780,781,3.803738317757009,107
781,782,4.15,100
782,783,3.75,96
783,784,3.8349514563106797,103
784,785,4.1946902654867255,113
785,786,4.35042735042735,117
786,787,3.795620437956204,137
787,788,3.7204301075268815,93
788,789,3.764705882352941,136
789,790,3.3304347826086955,115
790,791,3.611111111111111,108
791,792,4.417582417582418,91
792,793,3.359375,128
793,794,3.748031496062992,127
794,795,3.740740740740741,135
795,796,3.861111111111111,108
796,797,3.6,145
797,798,4.06140350877193,114
798,799,3.6357615894039736,151
799,800,3.8849557522123894,113
800,801,3.5284552845528454,123
801,802,4.09009009009009,111
802,803,3.7007874015748032,127
803,804,3.6476190476190475,105
804,805,3.75,104
805,806,3.792307692307692,130
806,807,3.127659574468085,94
807,808,4.1020408163265305,98
808,809,3.7615384615384615,130
809,810,4.010526315789473,95
810,811,4.36986301369863,146
811,812,4.258333333333334,120
812,813,3.6804123711340204,97
813,814,3.8059701492537314,134
814,815,3.6147540983606556,122
815,816,3.5850340136054424,147
816,817,4.111888111888112,143
817,818,2.7288135593220337,118
818,819,4.953488372093023,129
819,820,3.6746031746031744,126
820,821,4.030927835051546,97
821,822,3.652173913043478,115
822,823,4.1208791208791204,91
823,824,3.7194244604316546,139
824,825,3.5806451612903225,124
825,826,3.672268907563025,119
826,827,3.6956521739130435,138
827,828,3.713235294117647,136
828,829,3.596330275229358,109
829,830,3.9767441860465116,129
830,831,4.382978723404255,94
831,832,3.609090909090909,110
832,833,3.7615384615384615,130
833,834,4.278350515463917,97
834,835,3.8515625,128
835,836,3.269503546099291,141
836,837,4.03960396039604,101
837,838,3.8867924528301887,106
838,839,3.5555555555555554,108
839,840,3.6611570247933884,121
840,841,3.7357142857142858,140
841,842,3.841463414634146,82
842,843,3.651685393258427,89
843,844,3.4545454545454546,110
844,845,3.739130434782609,115
845,846,3.4269662921348316,89
846,847,4.061224489795919,98
847,848,4.4,130
848,849,3.6783216783216783,143
849,850,4.190082644628099,121
850,851,4.343065693430657,137
851,852,3.8646616541353382,133
852,853,3.7222222222222223,90
853,854,3.5891472868217056,129
854,855,3.8545454545454545,110
855,856,3.5347222222222223,144
856,857,3.564885496183206,131
857,858,3.741496598639456,147
858,859,4.095541401273885,157
859,860,3.3877551020408165,147
860,861,3.413793103448276,116
861,862,3.6788990825688073,109
862,863,3.336206896551724,116
863,864,3.7419354838709675,93
864,865,3.5142857142857142,105
865,866,3.710526315789474,114
866,867,4.032967032967033,91
867,868,3.6808510638297873,94
868,869,3.9243697478991595,119
869,870,3.0185185185185186,108
870,871,3.7286821705426356,129
871,872,3.3980582524271843,103
872,873,3.5419847328244276,131
873,874,3.975806451612903,124
874,875,3.919642857142857,112
875,876,3.6825396825396823,126
876,877,3.3125,128
877,878,4.06,100
878,879,3.675925925925926,108
879,880,3.632258064516129,155
880,881,4.16,100
881,882,3.5481481481481483,135
882,883,3.49685534591195,159
883,884,3.542372881355932,118
884,885,4.018867924528302,106
885,886,3.760869565217391,92
886,887,3.6363636363636362,110
887,888,4.110091743119266,109
888,889,3.8489208633093526,139
889,890,3.7524752475247523,101
890,891,3.85,100
891,892,4.016,125
892,893,3.971014492753623,138
893,894,3.635514018691589,107
894,895,4.090909090909091,154
895,896,3.592233009708738,103
896,897,3.722772277227723,101
897,898,4.236363636363636,110
898,899,3.611111111111111,90
899,900,3.697841726618705,139
900,901,3.6666666666666665,150
901,902,4.02803738317757,107
902,903,3.7127659574468086,94
903,904,3.8513513513513513,148
904,905,3.9919354838709675,124
905,906,3.4862385321100917,109
906,907,3.608695652173913,161
907,908,3.8217054263565893,129
908,909,4.147540983606557,122
909,910,3.7884615384615383,104
910,911,3.1982758620689653,116
911,912,4.127272727272727,110
912,913,3.782608695652174,92
913,914,3.793388429752066,121
914,915,4.446428571428571,112
915,916,3.5172413793103448,116
916,917,3.7523809523809524,105
917,918,3.721311475409836,122
918,919,3.5314685314685317,143
919,920,3.9263157894736844,95
920,921,4.176470588235294,102
921,922,3.636986301369863,146
922,923,3.6906474820143886,139
923,924,4.115384615384615,130
924,925,3.366013071895425,153
925,926,3.575,120
926,927,3.9363636363636365,110
927,928,3.5794392523364484,107
928,929,4.236486486486487,148
929,930,3.7766990291262137,103
930,931,3.75974025974026,154
931,932,4.151515151515151,99
932,933,3.7586206896551726,116
933,934,3.740740740740741,135
934,935,2.6422764227642275,123
935,936,3.4731182795698925,93
936,937,3.020979020979021,143
937,938,4.029126213592233,103
938,939,3.638655462184874,119
939,940,3.0485436893203883,103
940,941,4.201834862385321,109
941,942,3.5,120
942,943,3.125,120
943,944,3.826530612244898,98
944,945,3.99009900990099,101
945,946,3.3491124260355027,169
946,947,3.4166666666666665,132
947,948,4.619834710743802,121
948,949,3.7573529411764706,136
949,950,3.504950495049505,101
950,951,4.3936170212765955,188
951,952,4.0181818181818185,110
952,953,4.1020408163265305,98
953,954,2.8934426229508197,122
954,955,4.155339805825243,103
955,956,4.2272727272727275,110
956,957,3.806122448979592,98
957,958,3.5642857142857145,140
958,959,3.46875,96
959,960,3.919642857142857,112
960,961,4.019607843137255,153
961,962,4.026143790849673,153
962,963,3.851063829787234,141
963,964,3.9591836734693877,98
964,965,3.9344262295081966,122
965,966,4.228571428571429,105
966,967,3.24468085106383,94
967,968,3.4210526315789473,114
968,969,4.0638297872340425,141
969,970,3.478723404255319,94
970,971,3.466666666666667,105
971,972,3.914285714285714,105
972,973,3.841666666666667,120
973,974,4.042016806722689,119
974,975,3.658333333333333,120
975,976,3.0825688073394497,109
976,977,4.524752475247524,101
977,978,3.6315789473684212,133
978,979,3.52991452991453,117
979,980,3.4188034188034186,117
980,981,4.2924528301886795,106
981,982,3.6608695652173915,115
982,983,4.086021505376344,93
983,984,3.5483870967741935,124
984,985,3.635514018691589,107
985,986,3.912751677852349,149
986,987,3.7572815533980584,103
987,988,3.925531914893617,94
988,989,3.3295454545454546,88
989,990,3.9693877551020407,98
